unique_id,disbursement_date,loan_investment_amount,lender_insurance_premium,metro_type,LMI_type,revenue,full_time_employees,naics_code,jobs_created,lender_type_category,optional_primary_use_of_funds,optional_revenue_yr_confirmed,optional_stage,active_status,support_amount,FICO_Score,Loan_default_probabilities,Risk_Level,FICO_Class,Loan_Prediction
CA_2014_CAP_1102,9/25/2014,50000.0,1000.0,Metro,Non-LMI,30398.0,20.0,722511,3.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2014_CAP_1103,9/25/2014,100000.0,1000.0,Metro,Non-LMI,4399237.0,18.0,484110,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2014_CAP_1114,9/30/2014,26250.0,918.75,Metro,LMI,1104000.0,16.0,722511,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2014_CAP_1116,9/30/2014,2000000.0,40000.0,Metro,LMI,5261085.0,15.0,445110,0.0,Bank or Thrift,Refinance,2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2014_LGP_158,10/1/2014,250000.0,0.0,Metro,Non-LMI,1564000.0,21.0,238990,6.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,200000.0,485,0.69043744,High,Fair,1
CA_2014_LGP_159,10/1/2014,50000.0,0.0,Metro,Non-LMI,1564000.0,21.0,238990,6.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,40000.0,485,0.69043744,High,Fair,1
CA_2014_LGP_160,10/2/2014,100000.0,0.0,Metro,LMI,1027304.0,15.0,321999,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,78000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_161,10/3/2014,100000.0,0.0,Metro,LMI,1748089.0,19.0,621491,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,70000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_CAP_1126,10/7/2014,5000.0,125.0,Metro,Non-LMI,3795707.0,15.0,113310,0.0,Bank or Thrift,Purchase Equipment,2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2014_CAP_1154,10/7/2014,31500.0,1102.5,Metro,Non-LMI,1236000.0,15.0,722511,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2014_LGP_162,10/9/2014,150000.0,0.0,Metro,Non-LMI,10159631.0,185.0,621340,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,120000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_163,10/9/2014,383600.0,0.0,Metro,Non-LMI,10159631.0,185.0,621340,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,306880.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_164,10/13/2014,300000.0,0.0,Metro,Non-LMI,3992496.0,26.0,446120,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,225000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_165,10/14/2014,500000.0,0.0,Metro,Non-LMI,1421559.0,420.0,237210,180.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,250000.0,674,0.37592375,Moderate,Good,0
CA_2014_CAP_1196,10/21/2014,31500.0,1102.5,Metro,Non-LMI,996211.32,17.0,722515,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2014_CAP_1205,10/21/2014,54898.35,1921.44,Metro,LMI,3827700.0,22.0,722511,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2014_LGP_167,10/23/2014,500000.0,0.0,Metro,Non-LMI,5688000.0,20.0,541990,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,400000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_169,10/23/2014,500000.0,0.0,Metro,LMI,2923000.0,17.0,541860,6.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,240000.0,485,0.69043744,High,Fair,1
CA_2014_CAP_1226,10/27/2014,30000.0,750.0,Metro,LMI,23292051.0,44.0,424510,0.0,Bank or Thrift,Purchase Equipment,2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2014_CSP_40,10/28/2014,940000.0,0.0,Metro,Non-LMI,4343132.0,50.0,722511,0.0,Bank or Thrift,Refinance,2014.0,Early Stage,Unknown,282000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_171,10/28/2014,500000.0,0.0,Metro,LMI,0.0,65.0,722511,65.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,400000.0,874,0.04228775,Low,Very Good,0
CA_2014_LGP_172,10/28/2014,735000.0,0.0,Metro,Non-LMI,4380090.0,30.0,531120,0.0,Credit Union,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,588000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_CAP_1228,10/29/2014,40000.0,1000.0,Metro,Non-LMI,2286000.0,16.0,532490,0.0,Bank or Thrift,Purchase Equipment,2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2014_LGP_175,10/31/2014,400000.0,0.0,Metro,LMI,2534000.0,40.0,722511,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,300000.0,875,0.04132846,Low,Very Good,0
CA_2014_LGP_176,11/3/2014,300000.0,0.0,Metro,Non-LMI,5688000.0,20.0,541990,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,240000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_CSP_41,11/6/2014,415000.0,0.0,Metro,Non-LMI,2427000.0,15.0,484110,2.0,Bank or Thrift,Purchase Equipment,2014.0,Early Stage,Unknown,207500.0,802,0.16195582,Moderate,Very Good,0
CA_2014_CSP_42,11/6/2014,1100000.0,0.0,Metro,Non-LMI,3943326.0,25.0,334310,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,300000.0,866,0.055246506,Low,Very Good,0
CA_2014_LGP_180,11/6/2014,743800.21,0.0,Metro,Non-LMI,8420000.0,28.0,236220,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,595040.16,802,0.16195582,Moderate,Very Good,0
CA_2014_CSP_46,11/17/2014,1750000.0,0.0,Metro,LMI,25800000.0,32.0,424590,6.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,875000.0,485,0.69043744,High,Fair,1
CA_2014_CSP_47,11/17/2014,500000.0,0.0,Metro,LMI,4962000.0,30.0,524210,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,200000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_184,11/18/2014,470000.0,0.0,Metro,Non-LMI,1159000.0,18.0,541990,12.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,376000.0,780,0.1992509,Moderate,Very Good,0
CA_2014_CAP_1294,11/19/2014,105000.0,3675.0,Metro,Non-LMI,3134400.0,33.0,722511,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2014_LGP_185,11/19/2014,550000.0,0.0,Metro,Non-LMI,4481000.0,37.0,238220,4.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,240003.5,859,0.068254545,Low,Very Good,0
CA_2014_LGP_187,11/20/2014,100000.0,0.0,Metro,LMI,2693817.0,25.0,722513,1.0,Credit Union,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,80000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_188,11/20/2014,325152.0,0.0,Metro,LMI,2693817.0,25.0,722513,1.0,Credit Union,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,260121.59,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_189,11/20/2014,250000.0,0.0,Metro,LMI,385000.0,30.0,238190,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,187500.0,593,0.51065546,Moderate,Fair,1
CA_2014_LGP_193,11/24/2014,1000000.0,0.0,Metro,LMI,2375201.0,35.0,423120,6.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,800000.0,485,0.69043744,High,Fair,1
CA_2014_CAP_1355,11/26/2014,40000.0,400.0,Metro,Non-LMI,1100000.0,16.0,238210,4.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,898,0.0018931167,Low,Very Good,0
CA_2014_CSP_53,12/2/2014,5066000.0,0.0,Metro,Non-LMI,1815000.0,38.0,713950,0.0,Bank or Thrift,Purchase Real Estate,2014.0,Early Stage,Unknown,500000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_197,12/10/2014,2500000.0,0.0,Metro,Non-LMI,19882010.0,548.0,624190,50.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,2000000.0,852,0.07946097,Low,Very Good,0
CA_2014_LGP_198,12/10/2014,3208500.0,0.0,Metro,Non-LMI,0.0,35.0,531120,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,2499421.5,875,0.04132846,Low,Very Good,0
CA_2014_LGP_202,12/16/2014,550000.0,0.0,Metro,LMI,7209000.0,380.0,812990,80.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,440000.0,674,0.37592375,Moderate,Good,0
CA_2014_LGP_204,12/17/2014,500000.0,0.0,Metro,Non-LMI,5351000.0,40.0,238210,17.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,400000.0,828,0.119035356,Moderate,Very Good,0
CA_2014_LGP_208,12/22/2014,750000.0,0.0,Metro,Non-LMI,8711280.0,120.0,541330,30.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,600000.0,880,0.03302781,Low,Very Good,0
CA_2014_LGP_209,12/22/2014,500000.0,0.0,Metro,LMI,13800000.0,75.0,511120,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,400000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_211,12/22/2014,500000.0,0.0,Metro,Non-LMI,12135000.0,40.0,236220,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,400000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_212,12/22/2014,250000.0,0.0,Metro,LMI,1288573.0,20.0,236220,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,200000.0,626,0.4566288,Moderate,Good,0
CA_2014_LGP_214,12/23/2014,1000000.0,0.0,Metro,Non-LMI,47274000.0,200.0,238210,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,800000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_215,12/24/2014,300000.0,0.0,Metro,LMI,2659000.0,15.0,238990,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,240000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_216,12/29/2014,1256232.0,0.0,Metro,Non-LMI,4211240.0,15.0,444190,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,1004985.6,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_217,12/29/2014,200000.0,0.0,Metro,Non-LMI,4211240.0,15.0,444190,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,160000.0,802,0.16195582,Moderate,Very Good,0
CA_2014_LGP_218,12/31/2014,400000.0,0.0,Metro,LMI,3862000.0,25.0,711410,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,320000.0,866,0.055246506,Low,Very Good,0
CA_2015_CSP_1,1/2/2015,750000.0,0.0,Metro,LMI,4292714.0,15.0,238990,30.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,300000.0,880,0.03302781,Low,Very Good,0
CA_2015_CAP_3,1/5/2015,2000000.0,52500.0,Metro,Non-LMI,22976841.0,20.0,423620,4.0,Bank or Thrift,Refinance,2015.0,Early Stage,Unknown,0.0,898,0.0018931167,Low,Very Good,0
CA_2015_CAP_4,1/5/2015,63000.0,2205.0,Metro,Non-LMI,2416329.0,22.0,722513,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_12,1/7/2015,6000.0,120.0,Metro,Non-LMI,319.0,43.0,115115,0.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_29,1/7/2015,554000.0,11080.0,Metro,LMI,43657000.0,70.0,236210,1.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_35,1/7/2015,50000.0,1000.0,Metro,Non-LMI,0.0,19.0,722511,32.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Unknown,0.0,898,0.002321702,Low,Very Good,0
CA_2015_LGP_2,1/8/2015,300000.0,0.0,Metro,Non-LMI,1410357.0,50.0,713990,26.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,240000.0,860,0.06650865,Low,Very Good,0
CA_2015_LGP_3,1/8/2015,825000.0,0.0,Metro,Non-LMI,3361000.0,90.0,485320,7.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,660000.0,452,0.74583143,High,Fair,1
CA_2015_CAP_44,1/9/2015,36750.0,1286.25,Metro,Non-LMI,1816572.0,16.0,722515,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_88,1/13/2015,9006.78,315.23,Metro,LMI,596385.0,15.0,315210,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_LGP_6,1/14/2015,600000.0,0.0,Metro,LMI,7741000.0,190.0,923120,35.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,480000.0,852,0.0784873,Low,Very Good,0
CA_2015_CAP_144,1/15/2015,82195.14,2876.82,Metro,LMI,1152000.0,16.0,722511,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_175,1/17/2015,42000.0,1470.0,Metro,LMI,817848.0,15.0,722511,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_176,1/19/2015,66109.83,2313.84,Metro,Non-LMI,1295724.0,18.0,561720,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_LGP_7,1/20/2015,2500000.0,0.0,Metro,Non-LMI,2689000.0,45.0,311920,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,1500000.0,866,0.055246506,Low,Very Good,0
CA_2015_CAP_191,1/21/2015,100000.0,1000.0,Metro,Non-LMI,3813000.0,125.0,621610,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_194,1/22/2015,50000.0,1250.0,Metro,Non-LMI,3795707.0,15.0,113310,0.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_206,1/22/2015,30000.0,600.0,Metro,LMI,1726952.0,18.0,722511,24.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,899,0.0011764814,Low,Very Good,0
CA_2015_CAP_212,1/23/2015,93179.1,3261.26,Metro,LMI,3281362.0,21.0,722330,0.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CSP_3,1/26/2015,1500000.0,0.0,Metro,LMI,5328417.0,15.0,424990,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,500000.0,626,0.4566288,Moderate,Good,0
CA_2015_LGP_9,1/26/2015,800000.0,0.0,Metro,Non-LMI,7448154.0,78.0,238110,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,640000.0,593,0.51065546,Moderate,Fair,1
CA_2015_LGP_10,1/26/2015,700000.0,0.0,Metro,LMI,9234752.0,62.0,484220,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,560000.0,626,0.4566288,Moderate,Good,0
CA_2015_CAP_297,1/27/2015,78750.0,2756.25,Metro,Non-LMI,155208.0,28.0,334515,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_LGP_12,1/28/2015,2000000.0,0.0,Metro,LMI,563000.0,60.0,624210,52.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,1600000.0,874,0.04228775,Low,Very Good,0
CA_2015_CAP_313,1/29/2015,100000.0,2000.0,Metro,Non-LMI,20969000.0,80.0,423720,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_LGP_13,1/29/2015,500000.0,0.0,Metro,Non-LMI,33910000.0,91.0,454111,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,400000.0,802,0.16195582,Moderate,Very Good,0
CA_2015_CAP_319,1/30/2015,10000.0,200.0,Metro,Non-LMI,47278.0,19.0,624310,2.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_324,1/30/2015,10000.0,250.0,Metro,Non-LMI,3795707.0,15.0,113310,0.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_336,1/30/2015,198000.0,3960.0,Metro,LMI,7740000.0,61.0,311830,1.0,Bank or Thrift,Refinance,2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_339,1/30/2015,50000.0,1000.0,Metro,Non-LMI,530170.0,19.0,722515,3.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_LGP_18,2/4/2015,50000.0,0.0,Metro,LMI,2605505.0,28.0,445291,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,40000.0,626,0.4566288,Moderate,Good,0
CA_2015_LGP_19,2/4/2015,125000.0,0.0,Metro,LMI,2605505.0,25.0,445291,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,100000.0,626,0.4566288,Moderate,Good,0
CA_2015_CAP_369,2/6/2015,35520.0,888.0,Metro,LMI,1643254.0,30.0,484110,0.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_370,2/6/2015,25000.0,625.0,Metro,LMI,4514389.0,37.0,541512,0.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_373,2/6/2015,78750.0,2756.25,Metro,Non-LMI,6013159.0,19.0,484220,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_376,2/6/2015,100000.0,1000.0,Metro,Non-LMI,2128549.0,19.0,492210,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_381,2/9/2015,15000.0,375.0,Metro,LMI,25139934.0,50.0,424510,0.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_410,2/9/2015,25000.0,250.0,Metro,Non-LMI,925531.0,16.0,238140,8.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,864,0.059503935,Low,Very Good,0
CA_2015_CAP_412,2/9/2015,300000.0,3000.0,Metro,Non-LMI,2494222.0,20.0,541511,4.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,898,0.0018931167,Low,Very Good,0
CA_2015_CAP_414,2/9/2015,300000.0,6000.0,Metro,LMI,8787279.0,82.0,321999,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_CAP_423,2/10/2015,28000.0,700.0,Metro,LMI,1559130.0,21.0,488410,1.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Unknown,0.0,897,0.004147163,Low,Very Good,0
CA_2015_LGP_21,2/10/2015,295000.0,0.0,Metro,Non-LMI,2189493.0,37.0,722511,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,236000.0,593,0.51065546,Moderate,Fair,1
CA_2015_CSP_4,2/13/2015,1500000.0,0.0,Metro,Non-LMI,20965000.0,55.0,448190,5.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Unknown,750000.0,866,0.055246506,Low,Very Good,0
